Company Name,Role,Job link, Similarity Score 
Intel Corporation,Network Software Engineer Undergraduate Internship,https://www.linkedin.com/jobs/view/externalApply/3254071572?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604674368&urlHash=McSg&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=1n9ugEPkUshamx6ipBZYhw%3D%3D&trk=public_jobs_apply-link-offsite,8.47%
Intel Corporation,Automation Engineer Undergraduate Intern,https://www.linkedin.com/jobs/view/externalApply/3291308386?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F37061890352&urlHash=Iwe-&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=C7WS8ujpE2IP4i6aX%2FUVPQ%3D%3D&trk=public_jobs_apply-link-offsite,10.28%
Intel Corporation,Cloud Software Development Engineer - Graduate internship,https://www.linkedin.com/jobs/view/externalApply/3254070664?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604740544&urlHash=gyr8&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=TK7LkwwhSXcJGCa9zNiBaA%3D%3D&trk=public_jobs_apply-link-offsite,7.04%
Intel Corporation,Graduate Internship - Graphics Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254068830?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754112&urlHash=t5iX&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=aKXDRc%2BOeX8pFA%2F5adIrkw%3D%3D&trk=public_jobs_apply-link-offsite,7.43%
Intel Corporation,Software Engineering Undergrad Intern (ATL),https://www.linkedin.com/jobs/view/externalApply/3254069797?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34505490240&urlHash=_Qqy&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=WDKQrjh9QEqoTRvBNS3mBw%3D%3D&trk=public_jobs_apply-link-offsite,6.99%
Intel Corporation,Quantum Architecture Intern,https://www.linkedin.com/jobs/view/externalApply/3277984321?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36599767216&urlHash=TedT&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=NiNCvt9todD1YG8CuAPJmQ%3D%3D&trk=public_jobs_apply-link-offsite,10.51%
Intel Corporation,Graduate Technical Intern Cloud (Fall 2022),https://www.linkedin.com/jobs/view/externalApply/3254074379?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34898892800&urlHash=7nlg&refId=bUGLETt8vL7EYKY5B8BxcQ%3D%3D&trackingId=lKwMV5Xv%2F5ZgS6joVUCk6A%3D%3D&trk=public_jobs_apply-link-offsite,9.43%
Intel Corporation,Graduate Internship - Graphics Hardware Engineer,https://www.linkedin.com/jobs/view/externalApply/3254074218?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754064&urlHash=rM5R&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=b29Ln%2FFcP8mwX74C%2FYMrBQ%3D%3D&trk=public_jobs_apply-link-offsite,7.33%
Intel Corporation,CAD Research Intern,https://www.linkedin.com/jobs/view/externalApply/3284951454?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F36768065296&urlHash=kMTL&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=mrh%2B13PeFji8W7glhGMjRA%3D%3D&trk=public_jobs_apply-link-offsite,8.55%
Intel Corporation,Software Engineering Graduate Intern (ATL),https://www.linkedin.com/jobs/view/externalApply/3254071761?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34898903984&urlHash=OlBr&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=t9QhODfp%2BAOp2hnEWoi8Vw%3D%3D&trk=public_jobs_apply-link-offsite,6.99%
Intel Corporation,Undergraduate Internship - Graphics Software Engineer,https://www.linkedin.com/jobs/view/externalApply/3254074217?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34604754144&urlHash=zULH&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=wdDiu55Cmvz9ueoVTsEv5Q%3D%3D&trk=public_jobs_apply-link-offsite,8.15%
Intel Corporation,Graduate Intern - Firmware,https://www.linkedin.com/jobs/view/externalApply/3254069681?url=https%3A%2F%2Fjobs%2Eintel%2Ecom%2Fjob%2F-%2F-%2F599%2F34063312816&urlHash=NefB&refId=%2FBJY8cxQHt6mH9xMQQIfTQ%3D%3D&trackingId=m%2F9KxENE400848BhGmLTCA%3D%3D&trk=public_jobs_apply-link-offsite,8.15%
